item_id,feature_category_id,feature_value_id,remap_value_id
7291,15,584,1
7291,17,378,0
7291,21,348,8
7291,34,275,1
7291,46,825,0
7291,47,96,6
7291,50,317,0
7291,55,704,1
7291,56,365,0
7291,61,706,1
7291,62,801,0
7291,63,861,0
7291,65,521,0
7291,68,555,43
7291,69,592,1
7291,72,7,3
7291,73,544,0
7306,-1,1,1
7306,4,618,0
7306,6,539,3
7306,7,536,2
7306,17,378,0
7306,24,588,1
7306,29,123,0
7306,34,275,1
7306,47,516,2
7306,50,317,0
7306,53,444,2
7306,55,448,11
7306,56,365,0
7306,60,796,3
7306,61,706,1
7306,62,801,0
7306,63,861,0
7306,65,610,1
7306,68,441,23
7306,69,499,7
7306,72,371,11
7306,73,544,0
7308,-1,1,1
7308,3,793,0
7308,4,618,0
7308,5,605,0
7308,7,490,7
7308,11,633,11
7308,17,378,0
7308,18,158,3
7308,19,700,1
7308,26,13,7
7308,32,522,2
7308,45,559,0
7308,46,825,0
7308,47,549,1
7308,50,317,0
7308,55,267,0
7308,56,365,0
7308,59,856,1
7308,61,462,0
7308,63,861,0
7308,65,521,0
7308,68,351,1
7308,69,885,4
7308,72,75,0
7308,73,544,0
7318,-1,1,1
7318,2,53,0
7318,23,510,0
7318,31,768,0
7318,36,824,1
7318,37,245,2
7318,38,693,2
7318,39,731,0
7318,42,409,0
7318,47,520,9
7318,49,465,0
7318,50,901,2
7318,54,785,0
7318,55,267,0
7318,56,365,0
7318,61,462,0
7318,67,349,0
7318,68,373,0
7318,73,544,0
7328,-1,1,1
7328,4,618,0
7328,7,394,5
7328,24,588,1
7328,28,437,0
7328,29,386,1
7328,30,194,2
7328,30,478,3
7328,30,847,4
7328,33,36,4
7328,47,123,5
7328,50,901,2
7328,53,6,1
7328,55,267,0
7328,56,365,0
7328,61,462,0
7328,62,801,0
7328,63,861,0
7328,68,351,1
7328,69,885,4
7328,72,75,0
7328,73,544,0
7349,-1,1,1
7349,3,793,0
7349,4,618,0
7349,5,58,1
7349,7,798,1
7349,11,735,0
7349,17,378,0
7349,18,158,3
7349,19,545,13
7349,26,268,0
7349,32,902,0
7349,45,559,0
7349,46,825,0
7349,47,549,1
7349,50,240,1
7349,55,267,0
7349,56,365,0
7349,59,180,0
7349,61,706,1
7349,63,861,0
7349,65,521,0
7349,68,531,8
7349,69,885,4
7349,72,75,0
7349,73,544,0
7365,-1,0,0
7365,3,793,0
7365,4,618,0
7365,5,605,0
7365,7,536,2
7365,17,378,0
7365,18,79,2
7365,19,765,3
7365,22,881,0
7365,26,113,1
7365,32,902,0
7365,45,559,0
7365,46,825,0
7365,47,218,0
7365,50,317,0
7365,55,267,0
7365,56,365,0
7365,59,856,1
7365,61,462,0
7365,63,861,0
7365,65,521,0
7365,68,379,20
7365,69,805,2
7365,72,75,0
7365,73,544,0
7366,-1,1,1
7366,3,793,0
7366,4,618,0
7366,5,605,0
7366,7,536,2
7366,11,109,1
7366,17,378,0
7366,18,158,3
7366,19,700,1
7366,26,268,0
7366,32,286,1
7366,45,559,0
7366,46,825,0
7366,47,549,1
7366,50,317,0
7366,55,267,0
7366,56,365,0
7366,59,856,1
7366,61,462,0
7366,63,861,0
7366,65,521,0
7366,68,745,10
7366,69,885,4
7366,72,75,0
7366,73,544,0
7367,-1,1,1
7367,2,139,12
7367,23,510,0
7367,31,768,0
7367,36,858,0
7367,37,245,2
7367,38,138,0
7367,39,731,0
7367,47,720,14
7367,49,465,0
7367,50,901,2
7367,55,267,0
7367,56,365,0
7367,61,706,1
7367,64,80,1
7367,67,504,5
7367,68,351,1
7367,71,226,0
7367,73,544,0
7368,-1,1,1
7368,3,793,0
7368,4,618,0
7368,5,605,0
7368,7,536,2
7368,11,109,1
7368,17,378,0
7368,18,289,0
7368,19,765,3
7368,26,268,0
7368,32,286,1
7368,34,734,0
7368,45,559,0
7368,46,825,0
7368,47,549,1
7368,50,317,0
7368,55,374,15
7368,56,365,0
7368,59,180,0
7368,61,706,1
7368,63,861,0
7368,65,521,0
7368,68,745,10
7368,69,805,2
7368,72,371,11
7368,73,544,0
7369,-1,1,1
7369,3,793,0
7369,4,618,0
7369,5,605,0
7369,7,798,1
7369,11,676,3
7369,17,378,0
7369,18,158,3
7369,19,545,13
7369,26,168,10
7369,32,522,2
7369,45,559,0
7369,46,825,0
7369,47,549,1
7369,50,240,1
7369,55,267,0
7369,56,365,0
7369,59,856,1
7369,61,462,0
7369,63,861,0
7369,65,521,0
7369,68,745,10
7369,69,885,4
7369,72,75,0
7369,73,544,0
7375,-1,1,1
7375,3,793,0
7375,4,618,0
7375,5,605,0
7375,7,452,4
7375,11,859,2
7375,17,378,0
7375,18,577,4
7375,19,112,4
7375,26,268,0
7375,32,902,0
7375,34,275,1
7375,45,559,0
7375,46,825,0
7375,47,549,1
7375,50,317,0
7375,55,374,15
7375,56,365,0
7375,59,180,0
7375,61,706,1
7375,63,861,0
7375,65,521,0
7375,68,351,1
7375,69,592,1
7375,72,7,3
7375,73,91,1
7383,-1,1,1
7383,3,793,0
7383,4,618,0
7383,5,605,0
7383,7,619,3
7383,8,323,0
7383,10,871,4
7383,17,378,0
7383,25,850,0
7383,26,268,0
7383,32,902,0
7383,34,734,0
7383,45,559,0
7383,46,825,0
7383,47,273,10
7383,50,317,0
7383,55,267,0
7383,56,365,0
7383,57,135,0
7383,58,299,0
7383,59,387,2
7383,61,706,1
7383,63,861,0
7383,68,875,15
7383,69,592,1
7383,72,751,16
7383,73,544,0
7399,-1,1,1
7399,3,793,0
7399,4,618,0
7399,5,605,0
7399,7,2,9
7399,15,584,1
7399,17,378,0
7399,19,765,3
7399,26,268,0
7399,30,478,3
7399,30,194,2
7399,30,482,1
7399,30,847,4
7399,32,902,0
7399,41,826,4
7399,44,51,4
7399,45,559,0
7399,46,825,0
7399,47,36,3
7399,50,317,0
7399,55,267,0
7399,56,365,0
7399,61,706,1
7399,63,861,0
7399,65,521,0
7399,68,784,42
7399,69,780,3
7399,72,263,4
7399,73,544,0
7400,-1,0,0
7400,3,889,1
7400,4,618,0
7400,5,605,0
7400,7,536,2
7400,11,859,2
7400,17,378,0
7400,18,79,2
7400,19,769,6
7400,26,113,1
7400,32,902,0
7400,45,559,0
7400,46,825,0
7400,47,549,1
7400,50,317,0
7400,55,267,0
7400,56,365,0
7400,59,180,0
7400,61,462,0
7400,63,861,0
7400,65,521,0
7400,68,379,20
7400,69,805,2
7400,72,75,0
7400,73,544,0
7414,-1,1,1
7414,1,461,0
7414,3,793,0
7414,4,618,0
7414,5,605,0
7414,7,837,0
7414,17,378,0
7414,19,765,3
7414,26,268,0
7414,32,902,0
7414,45,559,0
7414,46,825,0
7414,47,690,7
7414,48,404,2
7414,50,240,1
7414,55,267,0
7414,56,365,0
7414,58,299,0
7414,59,856,1
7414,61,462,0
7414,63,861,0
7414,68,373,0
7414,69,709,9
7414,72,75,0
7414,73,544,0
7416,-1,1,1
7416,2,53,0
7416,23,510,0
7416,31,768,0
7416,36,858,0
7416,37,443,1
7416,38,138,0
7416,39,731,0
7416,42,409,0
7416,47,512,4
7416,49,465,0
7416,50,317,0
7416,51,597,0
7416,55,704,1
7416,56,365,0
7416,61,706,1
7416,67,382,1
7416,68,351,1
7416,73,544,0
7428,-1,1,1
7428,2,104,6
7428,23,510,0
7428,31,768,0
7428,36,824,1
7428,37,443,1
7428,38,818,1
7428,39,731,0
7428,42,409,0
7428,47,512,4
7428,49,465,0
7428,50,317,0
7428,51,457,2
7428,55,93,9
7428,56,365,0
7428,61,706,1
7428,67,382,1
7428,68,393,34
7428,73,544,0
7431,-1,1,1
7431,4,618,0
7431,7,394,5
7431,24,588,1
7431,28,415,3
7431,29,123,0
7431,33,764,0
7431,47,123,5
7431,50,240,1
7431,53,6,1
7431,55,267,0
7431,56,365,0
7431,61,462,0
7431,62,801,0
7431,63,861,0
7431,68,739,4
7431,69,885,4
7431,72,75,0
7431,73,544,0
7435,-1,0,0
7435,3,793,0
7435,4,331,6
7435,4,719,1
7435,5,605,0
7435,7,798,1
7435,11,676,3
7435,17,378,0
7435,18,817,1
7435,19,700,1
7435,26,507,4
7435,32,522,2
7435,34,275,1
7435,45,559,0
7435,46,825,0
7435,47,549,1
7435,50,317,0
7435,55,129,8
7435,56,365,0
7435,59,180,0
7435,61,706,1
7435,63,816,1
7435,65,521,0
7435,68,864,31
7435,69,592,1
7435,72,655,12
7435,73,91,1
7444,-1,1,1
7444,4,618,0
7444,7,394,5
7444,24,588,1
7444,28,437,0
7444,29,123,0
7444,33,36,4
7444,47,123,5
7444,50,317,0
7444,53,444,2
7444,55,267,0
7444,56,365,0
7444,61,462,0
7444,62,801,0
7444,63,861,0
7444,68,739,4
7444,69,885,4
7444,72,75,0
7444,73,544,0
7445,-1,1,1
7445,3,793,0
7445,4,618,0
7445,5,605,0
7445,7,837,0
7445,11,109,1
7445,17,378,0
7445,18,158,3
7445,19,765,3
7445,26,268,0
7445,32,902,0
7445,45,559,0
7445,46,825,0
7445,47,549,1
7445,50,317,0
7445,55,267,0
7445,56,365,0
7445,59,856,1
7445,61,462,0
7445,63,861,0
7445,65,521,0
7445,68,351,1
7445,69,709,9
7445,72,75,0
7445,73,544,0
7446,-1,1,1
7446,3,793,0
7446,4,618,0
7446,5,605,0
7446,7,490,7
7446,15,451,2
7446,17,378,0
7446,19,302,11
7446,26,507,4
7446,32,522,2
7446,41,145,5
7446,44,220,11
7446,45,559,0
7446,46,825,0
7446,47,36,3
7446,50,317,0
7446,55,267,0
7446,56,365,0
7446,61,898,2
7446,63,861,0
7446,65,521,0
7446,68,379,20
7446,69,592,1
7446,72,75,0
7446,73,544,0
7453,-1,1,1
7453,4,618,0
7453,7,394,5
7453,24,588,1
7453,28,415,3
7453,29,386,1
7453,33,873,2
7453,47,123,5
7453,50,240,1
7453,53,6,1
7453,55,267,0
7453,56,365,0
7453,61,462,0
7453,62,801,0
7453,63,861,0
7453,68,106,26
7453,69,805,2
7453,72,75,0
7453,73,544,0
7455,-1,0,0
7455,3,793,0
7455,4,618,0
7455,5,605,0
7455,7,798,1
7455,11,109,1
7455,17,378,0
7455,18,289,0
7455,19,765,3
7455,26,268,0
7455,32,352,3
7455,45,559,0
7455,46,825,0
7455,47,549,1
7455,50,317,0
7455,55,267,0
7455,56,365,0
7455,59,180,0
7455,61,462,0
7455,63,861,0
7455,65,521,0
7455,68,379,20
7455,69,499,7
7455,72,75,0
7455,73,544,0
7460,-1,1,1
7460,3,793,0
7460,4,618,0
7460,5,605,0
7460,7,394,5
7460,8,323,0
7460,14,307,0
7460,17,378,0
7460,25,376,2
7460,26,268,0
7460,32,902,0
7460,45,559,0
7460,46,825,0
7460,47,842,13
7460,50,240,1
7460,55,267,0
7460,56,365,0
7460,57,47,5
7460,58,299,0
7460,61,706,1
7460,63,861,0
7460,68,739,4
7460,69,805,2
7460,70,81,1
7460,72,75,0
7460,73,544,0
7464,-1,1,1
7464,2,53,0
7464,23,510,0
7464,31,768,0
7464,36,830,2
7464,37,469,0
7464,38,138,0
7464,39,731,0
7464,47,720,14
7464,49,806,1
7464,50,240,1
7464,55,704,1
7464,56,365,0
7464,61,706,1
7464,64,80,1
7464,67,382,1
7464,68,103,3
7464,71,477,4
7464,73,544,0
7465,-1,1,1
7465,4,618,0
7465,6,877,1
7465,7,536,2
7465,17,378,0
7465,24,588,1
7465,29,123,0
7465,47,516,2
7465,50,317,0
7465,53,707,0
7465,55,267,0
7465,56,365,0
7465,60,647,8
7465,61,706,1
7465,62,801,0
7465,63,861,0
7465,65,521,0
7465,68,106,26
7465,69,805,2
7465,72,75,0
7465,73,544,0
7468,-1,1,1
7468,2,53,0
7468,23,510,0
7468,31,768,0
7468,36,830,2
7468,38,138,0
7468,39,731,0
7468,40,717,0
7468,42,682,2
7468,47,884,8
7468,49,465,0
7468,50,317,0
7468,55,267,0
7468,56,365,0
7468,61,706,1
7468,66,886,1
7468,67,349,0
7468,68,745,10
7468,73,544,0
7479,-1,1,1
7479,4,618,0
7479,7,619,3
7479,12,438,0
7479,15,26,3
7479,17,378,0
7479,21,657,4
7479,34,275,1
7479,46,783,1
7479,47,96,6
7479,50,240,1
7479,55,129,8
7479,56,365,0
7479,61,706,1
7479,62,801,0
7479,63,861,0
7479,65,521,0
7479,68,156,38
7479,69,592,1
7479,72,655,12
7479,73,544,0
7483,-1,1,1
7483,4,618,0
7483,7,394,5
7483,24,588,1
7483,28,282,2
7483,29,386,1
7483,33,873,2
7483,47,123,5
7483,50,901,2
7483,53,6,1
7483,55,267,0
7483,56,365,0
7483,61,462,0
7483,62,801,0
7483,63,861,0
7483,68,351,1
7483,69,805,2
7483,72,75,0
7483,73,544,0
7489,-1,1,1
7489,3,793,0
7489,4,331,6
7489,5,605,0
7489,7,619,3
7489,15,451,2
7489,17,378,0
7489,19,765,3
7489,26,126,6
7489,32,286,1
7489,34,275,1
7489,41,151,0
7489,44,547,6
7489,45,559,0
7489,46,825,0
7489,47,36,3
7489,50,240,1
7489,55,704,1
7489,56,365,0
7489,61,706,1
7489,63,816,1
7489,65,583,8
7489,68,351,1
7489,69,780,3
7489,72,219,2
7489,73,544,0
7495,-1,1,1
7495,3,793,0
7495,4,618,0
7495,5,225,5
7495,7,619,3
7495,11,513,6
7495,17,378,0
7495,18,79,2
7495,19,769,6
7495,26,727,8
7495,32,902,0
7495,34,734,0
7495,45,559,0
7495,46,825,0
7495,47,549,1
7495,50,317,0
7495,55,704,1
7495,56,365,0
7495,59,98,3
7495,61,706,1
7495,63,861,0
7495,65,521,0
7495,68,106,26
7495,69,499,7
7495,72,486,17
7495,73,544,0
7500,-1,1,1
7500,4,618,0
7500,7,394,5
7500,24,189,0
7500,28,437,0
7500,29,386,1
7500,33,873,2
7500,47,123,5
7500,50,317,0
7500,53,6,1
7500,55,267,0
7500,56,365,0
7500,61,462,0
7500,62,801,0
7500,63,861,0
7500,68,739,4
7500,69,805,2
7500,72,75,0
7500,73,544,0
7502,-1,1,1
7502,4,618,0
7502,7,394,5
7502,24,588,1
7502,28,282,2
7502,29,123,0
7502,33,36,4
7502,47,123,5
7502,50,240,1
7502,53,6,1
7502,55,267,0
7502,56,365,0
7502,61,462,0
7502,62,801,0
7502,63,861,0
7502,68,351,1
7502,69,885,4
7502,72,75,0
7502,73,544,0
7512,-1,1,1
7512,4,618,0
7512,6,877,1
7512,7,619,3
7512,17,378,0
7512,24,588,1
7512,29,123,0
7512,34,275,1
7512,47,516,2
7512,50,240,1
7512,53,707,0
7512,55,704,1
7512,56,868,5
7512,60,647,8
7512,61,706,1
7512,62,801,0
7512,63,861,0
7512,65,521,0
7512,68,351,1
7512,69,592,1
7512,72,381,8
7512,73,544,0
7525,-1,1,1
7525,3,793,0
7525,4,618,0
7525,5,605,0
7525,7,2,9
7525,11,735,0
7525,17,378,0
7525,18,158,3
7525,19,254,9
7525,26,268,0
7525,32,902,0
7525,45,559,0
7525,46,825,0
7525,47,549,1
7525,50,240,1
7525,55,267,0
7525,56,365,0
7525,59,856,1
7525,61,898,2
7525,63,861,0
7525,65,521,0
7525,68,373,0
7525,69,592,1
7525,72,75,0
7525,73,544,0
7531,-1,0,0
7531,3,793,0
7531,4,618,0
7531,5,605,0
7531,7,536,2
7531,15,26,3
7531,17,378,0
7531,19,254,9
7531,26,268,0
7531,30,194,2
7531,30,478,3
7531,30,564,0
7531,30,482,1
7531,32,352,3
7531,41,151,0
7531,44,4,8
7531,45,559,0
7531,46,825,0
7531,47,36,3
7531,50,317,0
7531,55,267,0
7531,56,365,0
7531,61,706,1
7531,63,861,0
7531,65,521,0
7531,68,767,24
7531,69,805,2
7531,72,75,0
7531,73,544,0
7534,-1,1,1
7534,3,793,0
7534,4,618,0
7534,5,605,0
7534,7,619,3
7534,8,157,3
7534,10,361,8
7534,17,378,0
7534,25,850,0
7534,26,44,5
7534,32,522,2
7534,45,559,0
7534,46,825,0
7534,47,273,10
7534,50,317,0
7534,55,267,0
7534,56,365,0
7534,57,12,4
7534,58,299,0
7534,59,387,2
7534,61,59,4
7534,63,861,0
7534,68,373,0
7534,69,538,0
7534,72,75,0
7534,73,544,0
7537,-1,1,1
7537,3,793,0
7537,4,618,0
7537,5,605,0
7537,7,452,4
7537,17,378,0
7537,19,769,6
7537,20,251,1
7537,24,588,1
7537,26,268,0
7537,29,729,3
7537,32,352,3
7537,34,275,1
7537,41,145,5
7537,45,559,0
7537,47,242,12
7537,50,317,0
7537,55,703,43
7537,56,365,0
7537,61,808,3
7537,63,861,0
7537,65,521,0
7537,68,745,10
7537,69,740,5
7537,72,7,3
7537,73,91,1
7544,-1,1,1
7544,3,793,0
7544,4,618,0
7544,5,605,0
7544,7,619,3
7544,8,323,0
7544,10,871,4
7544,17,378,0
7544,25,850,0
7544,26,268,0
7544,32,902,0
7544,45,559,0
7544,46,825,0
7544,47,273,10
7544,50,317,0
7544,55,267,0
7544,56,365,0
7544,57,135,0
7544,58,299,0
7544,59,387,2
7544,61,462,0
7544,63,861,0
7544,68,479,28
7544,69,780,3
7544,72,75,0
7544,73,544,0
7545,-1,0,0
7545,4,618,0
7545,7,394,5
7545,24,588,1
7545,28,437,0
7545,29,386,1
7545,33,36,4
7545,47,123,5
7545,50,240,1
7545,53,444,2
7545,55,267,0
7545,56,365,0
7545,61,706,1
7545,62,801,0
7545,63,861,0
7545,68,531,8
7545,69,885,4
7545,72,75,0
7545,73,544,0
7548,-1,0,0
7548,4,618,0
7548,7,394,5
7548,24,588,1
7548,28,437,0
7548,29,123,0
7548,33,36,4
7548,47,123,5
7548,50,317,0
7548,53,444,2
7548,55,267,0
7548,56,365,0
7548,61,462,0
7548,62,801,0
7548,63,861,0
7548,68,739,4
7548,69,885,4
7548,72,75,0
7548,73,544,0
7550,-1,1,1
7550,2,53,0
7550,23,510,0
7550,31,768,0
7550,36,858,0
7550,37,469,0
7550,38,421,3
7550,39,731,0
7550,47,720,14
7550,49,465,0
7550,50,240,1
7550,55,267,0
7550,56,365,0
7550,61,898,2
7550,64,762,0
7550,67,349,0
7550,68,351,1
7550,71,226,0
7550,73,544,0
7551,-1,1,1
7551,3,793,0
7551,4,618,0
7551,5,605,0
7551,7,82,8
7551,11,735,0
7551,17,378,0
7551,18,817,1
7551,19,112,4
7551,26,268,0
7551,32,902,0
7551,34,275,1
7551,45,559,0
7551,46,825,0
7551,47,549,1
7551,50,317,0
7551,55,803,16
7551,56,365,0
7551,59,180,0
7551,61,706,1
7551,63,861,0
7551,65,521,0
7551,68,351,1
7551,69,780,3
7551,72,7,3
7551,73,91,1
7562,-1,1,1
7562,3,569,2
7562,4,719,1
7562,4,743,2
7562,4,280,11
7562,5,605,0
7562,7,452,4
7562,15,133,0
7562,17,378,0
7562,19,33,5
7562,26,113,1
7562,32,902,0
7562,34,734,0
7562,41,151,0
7562,44,556,0
7562,45,177,5
7562,46,825,0
7562,47,36,3
7562,50,240,1
7562,55,267,0
7562,56,365,0
7562,61,898,2
7562,63,816,1
7562,65,521,0
7562,68,351,1
7562,69,592,1
7562,72,557,9
7562,73,544,0
7571,-1,1,1
7571,3,793,0
7571,4,618,0
7571,5,605,0
7571,7,619,3
7571,8,323,0
7571,10,724,0
7571,17,378,0
7571,25,850,0
7571,26,268,0
7571,32,902,0
7571,45,559,0
7571,46,825,0
7571,47,273,10
7571,50,240,1
7571,55,267,0
7571,56,365,0
7571,57,135,0
7571,58,299,0
7571,59,387,2
7571,61,706,1
7571,63,861,0
7571,68,279,25
7571,69,780,3
7571,72,75,0
7571,73,544,0
7581,-1,1,1
7581,2,53,0
7581,23,510,0
7581,31,768,0
7581,36,830,2
7581,37,469,0
7581,38,440,4
7581,39,731,0
7581,42,409,0
7581,47,512,4
7581,49,465,0
7581,50,240,1
7581,51,597,0
7581,55,267,0
7581,56,365,0
7581,61,706,1
7581,67,382,1
7581,68,351,1
7581,73,544,0
7586,-1,1,1
7586,2,53,0
7586,23,510,0
7586,31,768,0
7586,36,858,0
7586,38,320,6
7586,39,772,3
7586,40,49,6
7586,42,409,0
7586,47,884,8
7586,49,465,0
7586,50,317,0
7586,55,267,0
7586,56,365,0
7586,61,706,1
7586,66,886,1
7586,67,504,5
7586,68,393,34
7586,73,544,0
7588,-1,1,1
7588,4,618,0
7588,7,619,3
7588,12,410,1
7588,15,584,1
7588,17,378,0
7588,21,353,2
7588,34,275,1
7588,46,825,0
7588,47,96,6
7588,50,317,0
7588,55,537,38
7588,56,365,0
7588,61,706,1
7588,62,801,0
7588,63,861,0
7588,65,521,0
7588,68,351,1
7588,69,592,1
7588,72,7,3
7588,73,544,0
7594,-1,1,1
7594,4,618,0
7594,7,394,5
7594,24,588,1
7594,28,437,0
7594,29,123,0
7594,33,36,4
7594,47,123,5
7594,50,901,2
7594,53,444,2
7594,55,267,0
7594,56,365,0
7594,61,462,0
7594,62,801,0
7594,63,861,0
7594,68,10,11
7594,69,885,4
7594,72,75,0
7594,73,544,0
7619,-1,1,1
7619,3,793,0
7619,4,618,0
7619,5,605,0
7619,7,452,4
7619,15,133,0
7619,17,378,0
7619,19,765,3
7619,26,113,1
7619,32,902,0
7619,41,151,0
7619,44,839,10
7619,45,559,0
7619,46,825,0
7619,47,36,3
7619,50,240,1
7619,55,267,0
7619,56,365,0
7619,61,898,2
7619,63,861,0
7619,65,521,0
7619,68,351,1
7619,69,592,1
7619,72,75,0
7619,73,544,0
7620,-1,1,1
7620,4,618,0
7620,7,394,5
7620,24,588,1
7620,28,437,0
7620,29,123,0
7620,33,36,4
7620,47,123,5
7620,50,317,0
7620,53,6,1
7620,55,267,0
7620,56,365,0
7620,61,706,1
7620,62,15,1
7620,63,861,0
7620,68,373,0
7620,69,885,4
7620,72,75,0
7620,73,544,0
7621,-1,1,1
7621,3,793,0
7621,4,862,4
7621,5,605,0
7621,7,82,8
7621,11,859,2
7621,17,378,0
7621,18,817,1
7621,19,112,4
7621,26,126,6
7621,32,352,3
7621,45,559,0
7621,46,825,0
7621,47,549,1
7621,50,317,0
7621,55,267,0
7621,56,365,0
7621,59,180,0
7621,61,706,1
7621,63,595,7
7621,65,521,0
7621,68,351,1
7621,69,538,0
7621,72,75,0
7621,73,544,0
7624,-1,0,0
7624,4,618,0
7624,7,394,5
7624,24,189,0
7624,28,437,0
7624,29,386,1
7624,33,873,2
7624,47,123,5
7624,50,317,0
7624,53,6,1
7624,55,267,0
7624,56,365,0
7624,61,462,0
7624,62,801,0
7624,63,861,0
7624,68,351,1
7624,69,805,2
7624,72,75,0
7624,73,544,0
7625,-1,0,0
7625,3,793,0
7625,4,618,0
7625,5,605,0
7625,7,536,2
7625,11,109,1
7625,17,378,0
7625,18,289,0
7625,19,765,3
7625,26,268,0
7625,32,286,1
7625,45,559,0
7625,46,825,0
7625,47,549,1
7625,50,317,0
7625,55,267,0
7625,56,365,0
7625,59,856,1
7625,61,462,0
7625,63,861,0
7625,65,521,0
7625,68,702,18
7625,69,499,7
7625,72,75,0
7625,73,544,0
7629,-1,1,1
7629,3,793,0
7629,4,618,0
7629,5,605,0
7629,7,536,2
7629,11,109,1
7629,17,378,0
7629,18,817,1
7629,19,765,3
7629,26,268,0
7629,32,286,1
7629,34,734,0
7629,45,559,0
7629,46,825,0
7629,47,549,1
7629,50,317,0
7629,55,129,8
7629,56,365,0
7629,59,180,0
7629,61,706,1
7629,63,861,0
7629,65,521,0
7629,68,351,1
7629,69,805,2
7629,72,371,11
7629,73,544,0
7635,-1,1,1
7635,3,793,0
7635,4,618,0
7635,5,605,0
7635,7,452,4
7635,11,859,2
7635,17,378,0
7635,18,817,1
7635,19,112,4
7635,26,113,1
7635,32,902,0
7635,34,275,1
7635,45,559,0
7635,46,825,0
7635,47,549,1
7635,50,317,0
7635,55,834,23
7635,56,365,0
7635,59,180,0
7635,61,706,1
7635,63,861,0
7635,65,521,0
7635,68,596,13
7635,69,592,1
7635,72,7,3
7635,73,91,1
7637,-1,1,1
7637,1,461,0
7637,3,793,0
7637,4,618,0
7637,5,605,0
7637,7,837,0
7637,17,378,0
7637,19,765,3
7637,26,268,0
7637,32,902,0
7637,45,559,0
7637,46,825,0
7637,47,690,7
7637,48,404,2
7637,50,317,0
7637,55,267,0
7637,56,365,0
7637,58,299,0
7637,59,856,1
7637,61,706,1
7637,63,861,0
7637,68,895,5
7637,69,709,9
7637,72,75,0
7637,73,544,0
7640,-1,0,0
7640,4,618,0
7640,7,394,5
7640,24,588,1
7640,28,437,0
7640,29,386,1
7640,30,482,1
7640,30,478,3
7640,30,194,2
7640,30,847,4
7640,33,36,4
7640,47,123,5
7640,50,328,6
7640,53,6,1
7640,55,267,0
7640,56,365,0
7640,61,462,0
7640,62,801,0
7640,63,861,0
7640,68,351,1
7640,69,885,4
7640,72,75,0
7640,73,544,0
7643,-1,0,0
7643,3,793,0
7643,4,385,5
7643,5,605,0
7643,7,798,1
7643,11,109,1
7643,17,378,0
7643,18,158,3
7643,19,112,4
7643,26,268,0
7643,32,286,1
7643,45,559,0
7643,46,825,0
7643,47,549,1
7643,50,317,0
7643,55,267,0
7643,56,365,0
7643,59,856,1
7643,61,706,1
7643,63,742,4
7643,65,521,0
7643,68,106,26
7643,69,499,7
7643,72,75,0
7643,73,544,0
7644,-1,0,0
7644,3,793,0
7644,4,618,0
7644,5,605,0
7644,7,2,9
7644,11,735,0
7644,17,378,0
7644,18,158,3
7644,19,700,1
7644,26,268,0
7644,32,902,0
7644,45,559,0
7644,46,825,0
7644,47,549,1
7644,50,317,0
7644,55,267,0
7644,56,365,0
7644,59,856,1
7644,61,462,0
7644,63,861,0
7644,65,521,0
7644,68,351,1
7644,69,592,1
7644,72,75,0
7644,73,544,0
7648,-1,1,1
7648,4,372,13
7648,7,619,3
7648,12,410,1
7648,15,584,1
7648,17,378,0
7648,21,353,2
7648,46,825,0
7648,47,96,6
7648,50,317,0
7648,55,267,0
7648,56,239,3
7648,61,706,1
7648,62,801,0
7648,63,840,8
7648,65,521,0
7648,68,351,1
7648,69,780,3
7648,72,75,0
7648,73,544,0
7664,-1,1,1
7664,4,618,0
7664,7,394,5
7664,12,438,0
7664,15,451,2
7664,17,378,0
7664,21,224,0
7664,34,275,1
7664,46,825,0
7664,47,96,6
7664,50,240,1
7664,55,704,1
7664,56,365,0
7664,61,706,1
7664,62,801,0
7664,63,861,0
7664,65,521,0
7664,68,351,1
7664,69,805,2
7664,72,829,10
7664,73,544,0
7669,-1,1,1
7669,4,618,0
7669,7,394,5
7669,24,588,1
7669,28,437,0
7669,29,123,0
7669,33,36,4
7669,47,123,5
7669,50,317,0
7669,53,6,1
7669,55,267,0
7669,56,365,0
7669,61,462,0
7669,62,801,0
7669,63,861,0
7669,68,351,1
7669,69,885,4
7669,72,75,0
7669,73,544,0
7671,-1,1,1
7671,4,618,0
7671,6,766,4
7671,7,619,3
7671,17,378,0
7671,24,588,1
7671,29,123,0
7671,34,275,1
7671,47,516,2
7671,50,317,0
7671,53,444,2
7671,55,704,1
7671,56,365,0
7671,60,587,6
7671,61,706,1
7671,62,801,0
7671,63,861,0
7671,65,521,0
7671,68,351,1
7671,69,780,3
7671,72,263,4
7671,73,544,0
7672,-1,1,1
7672,4,618,0
7672,7,490,7
7672,12,366,3
7672,15,584,1
7672,17,378,0
7672,21,296,6
7672,46,783,1
7672,47,96,6
7672,50,901,2
7672,55,267,0
7672,56,365,0
7672,61,462,0
7672,62,801,0
7672,63,861,0
7672,65,521,0
7672,68,351,1
7672,69,780,3
7672,72,75,0
7672,73,544,0
7673,-1,0,0
7673,4,618,0
7673,7,394,5
7673,17,378,0
7673,35,370,2
7673,43,788,0
7673,47,165,11
7673,50,317,0
7673,52,227,0
7673,53,707,0
7673,55,267,0
7673,56,365,0
7673,61,808,3
7673,62,801,0
7673,63,861,0
7673,65,521,0
7673,68,106,26
